date_x,illRate,stlRate,memRate,weekStart,date_y,lock27,lock52,lock1,cornLock27,soyLock27,wheatLock27,lock27Kt,year,week,month,stoppageHrs,hasStoppage
2017-07-25,297.5,225.0,182.5,2017-07-24,2017-07-29,725778,64150,28000,418678,286300,12800.0,725.778,2017,30,7,0.0,False
2017-08-01,297.5,210.0,185.0,2017-07-31,2017-08-05,733100,81630,33600,360300,355300,9500.0,733.1,2017,31,7,0.0,False
2017-08-08,295.0,200.0,170.0,2017-08-07,2017-08-12,807502,70659,56800,420464,358938,18800.0,807.502,2017,32,8,0.0,False
2017-08-15,307.5,210.0,185.0,2017-08-14,2017-08-19,920200,72728,14000,477300,428700,12600.0,920.2,2017,33,8,0.0,False
2017-08-22,341.6666666666667,235.0,203.33333333333334,2017-08-21,2017-08-26,766274,76300,62200,397560,346314,12800.0,766.274,2017,34,8,0.0,False
2017-08-29,335.0,230.0,205.0,2017-08-28,2017-09-02,517264,54481,26600,250064,262400,4800.0,517.264,2017,35,8,0.0,False
2017-09-05,337.5,220.0,210.0,2017-09-04,2017-09-09,872700,52750,42700,423700,430100,17300.0,872.7,2017,36,9,0.0,False
2017-09-12,345.0,257.5,250.0,2017-09-11,2017-09-16,503982,34250,19600,251600,242982,7800.0,503.982,2017,37,9,0.0,False
2017-09-19,435.0,375.0,317.5,2017-09-18,2017-09-23,184600,85850,72800,105800,67700,9500.0,184.6,2017,38,9,0.0,False
2017-09-26,612.5,512.5,475.0,2017-09-25,2017-09-30,606138,98350,116200,325412,251326,17000.0,606.138,2017,39,9,0.0,False
2017-10-03,775.0,800.0,1075.0,2017-10-02,2017-10-07,409976,106098,79800,129400,263376,11000.0,409.976,2017,40,10,0.0,False
2017-10-10,412.5,362.5,375.0,2017-10-09,2017-10-14,385700,35889,64400,126800,244500,9600.0,385.7,2017,41,10,0.0,False
2017-10-17,425.0,330.0,280.0,2017-10-16,2017-10-21,315500,182450,54400,141100,165200,6000.0,315.5,2017,42,10,0.0,False
2017-10-24,400.0,320.0,300.0,2017-10-23,2017-10-28,632600,173489,60200,263200,359900,7900.0,632.6,2017,43,10,0.0,False
2017-10-31,442.5,337.5,300.0,2017-10-30,2017-11-04,572892,344356,47600,198880,358412,6100.0,572.892,2017,44,10,0.0,False
2017-11-07,400.0,287.5,260.0,2017-11-06,2017-11-11,859332,168100,75600,331744,509188,3000.0,859.332,2017,45,11,0.0,False
2017-11-14,380.0,255.0,235.0,2017-11-13,2017-11-18,629928,191835,59820,378612,240516,10800.0,629.928,2017,46,11,0.0,False
2017-11-21,312.5,215.0,205.0,2017-11-20,2017-11-25,873500,224360,79800,494408,361992,17100.0,873.5,2017,47,11,0.0,False
2017-11-28,300.0,203.33333333333334,181.66666666666666,2017-11-27,2017-12-02,609219,61500,38500,392714,198905,0.0,609.219,2017,48,11,0.0,False
2017-12-05,285.0,195.0,172.5,2017-12-04,2017-12-09,584552,155850,71400,356600,208852,0.0,584.552,2017,49,12,0.0,False
2017-12-12,277.5,207.5,175.0,2017-12-11,2017-12-16,534000,226524,49200,361200,163200,0.0,534.0,2017,50,12,0.0,False
2017-12-19,278.3333333333333,221.66666666666666,183.33333333333334,2017-12-18,2017-12-23,361748,232038,36400,253803,101645,6300.0,361.748,2017,51,12,0.0,False
2017-12-26,292.5,222.5,192.5,2017-12-25,2017-12-30,264100,287562,64400,228700,30700,4700.0,264.1,2017,52,12,0.0,False
2018-01-02,337.5,242.5,185.0,2018-01-01,2018-01-06,68340,85750,57200,63540,4800,0.0,68.34,2018,1,1,0.0,False
2018-01-09,391.6666666666667,275.0,188.33333333333334,2018-01-08,2018-01-13,107900,158520,18200,59400,42400,6100.0,107.9,2018,2,1,0.0,False
2018-01-16,400.0,277.5,195.0,2018-01-15,2018-01-20,56876,377592,63000,39376,17500,0.0,56.876,2018,3,1,0.0,False
2018-01-23,328.75,266.25,185.0,2018-01-22,2018-01-27,180200,296050,54600,112700,65900,1600.0,180.2,2018,4,1,0.0,False
2018-01-30,357.5,287.5,210.0,2018-01-29,2018-02-03,193400,393689,77000,123600,60200,9600.0,193.4,2018,5,1,0.0,False
2018-02-06,362.5,277.5,215.0,2018-02-05,2018-02-10,341000,340731,82600,208100,132900,0.0,341.0,2018,6,2,0.0,False
2018-02-13,373.3333333333333,272.5,218.75,2018-02-12,2018-02-17,231212,264431,75600,168412,58000,4800.0,231.212,2018,7,2,0.0,False
2018-02-20,380.0,292.5,220.0,2018-02-19,2018-02-24,292330,97750,28400,210058,74372,6400.0,292.33,2018,8,2,0.0,False
2018-02-27,390.0,296.5,244.0,2018-02-26,2018-03-03,274768,104762,7000,217868,53700,3200.0,274.768,2018,9,2,0.0,False
2018-03-06,474.3333333333333,389.0,327.3333333333333,2018-03-05,2018-03-10,249279,23000,87200,220764,23670,1600.0,249.279,2018,10,3,0.0,False
2018-03-13,570.0,458.3333333333333,395.0,2018-03-12,2018-03-17,594122,208544,36200,492900,91622,9600.0,594.122,2018,11,3,0.0,False
2018-03-20,475.0,350.0,332.5,2018-03-19,2018-03-24,502400,350775,123200,449300,50000,3100.0,502.4,2018,12,3,0.0,False
2018-03-27,487.5,385.0,387.5,2018-03-26,2018-03-31,502800,178750,15400,422800,76800,0.0,502.8,2018,13,3,0.0,False
2018-04-03,558.3333333333334,495.0,403.3333333333333,2018-04-02,2018-04-07,348800,202450,78200,296000,43500,7700.0,348.8,2018,14,4,0.0,False
2018-04-10,591.6666666666666,491.6666666666667,458.3333333333333,2018-04-09,2018-04-14,390500,202550,25200,277800,101600,11100.0,390.5,2018,15,4,0.0,False
2018-04-17,645.0,533.3333333333334,473.3333333333333,2018-04-16,2018-04-21,416500,150100,88200,311700,104800,0.0,416.5,2018,16,4,0.0,False
2018-04-24,530.0,420.0,375.0,2018-04-23,2018-04-28,543250,167900,28200,402300,124950,9600.0,543.25,2018,17,4,0.0,False
2018-05-01,437.5,350.0,337.5,2018-04-30,2018-05-05,643094,148668,92400,515694,110000,15900.0,643.094,2018,18,4,0.0,False
2018-05-08,462.5,350.0,307.5,2018-05-07,2018-05-12,668700,135468,30500,560800,101600,4700.0,668.7,2018,19,5,0.0,False
2018-05-15,475.0,337.5,287.5,2018-05-14,2018-05-19,606900,221358,86800,507500,94600,4800.0,606.9,2018,20,5,0.0,False
2018-05-22,482.0,332.0,288.0,2018-05-21,2018-05-26,553064,141362,43400,447300,99464,4700.0,553.064,2018,21,5,0.0,False
2018-05-29,490.0,343.3333333333333,291.6666666666667,2018-05-28,2018-06-02,757850,177261,42000,592250,159500,4600.0,757.85,2018,22,5,0.0,False
2018-06-05,535.0,437.5,375.0,2018-06-04,2018-06-09,838100,133231,38500,629400,203900,4800.0,838.1,2018,23,6,0.0,False
2018-06-12,567.5,424.0,367.5,2018-06-11,2018-06-16,1015700,111830,64400,744500,265000,6200.0,1015.7,2018,24,6,0.0,False
2018-06-19,456.25,350.0,306.25,2018-06-18,2018-06-23,858580,170304,40600,606820,236360,13800.0,858.58,2018,25,6,0.0,False
2018-06-26,446.6666666666667,338.75,291.6666666666667,2018-06-25,2018-06-30,737200,135635,56000,532900,196500,6200.0,737.2,2018,26,6,0.0,False
2018-07-03,419.0,318.5,268.5,2018-07-02,2018-07-07,914500,200506,42000,673400,238000,3100.0,914.5,2018,27,7,0.0,False
2018-07-10,416.0,315.0,270.5,2018-07-09,2018-07-14,612000,94950,35000,397500,212900,1600.0,612.0,2018,28,7,0.0,False
2018-07-17,412.5,306.0,280.0,2018-07-16,2018-07-21,492400,124530,35000,343900,143700,4800.0,492.4,2018,29,7,0.0,False
2018-07-24,445.0,307.5,281.6666666666667,2018-07-23,2018-07-28,733800,131972,39200,446200,287600,0.0,733.8,2018,30,7,0.0,False
2018-07-31,541.6666666666666,375.0,308.3333333333333,2018-07-30,2018-08-04,656100,130063,23800,422200,217900,3200.0,656.1,2018,31,7,0.0,False
2018-08-07,595.0,400.0,350.0,2018-08-06,2018-08-11,792300,105272,44800,503700,283900,1500.0,792.3,2018,32,8,0.0,False
2018-08-14,525.0,350.0,345.0,2018-08-13,2018-08-18,535500,144098,32200,352300,181700,1500.0,535.5,2018,33,8,0.0,False
2018-08-21,465.0,325.0,320.0,2018-08-20,2018-08-25,754600,102654,20200,466300,285100,3200.0,754.6,2018,34,8,0.0,False
2018-08-28,593.3333333333334,451.6666666666667,445.0,2018-08-27,2018-09-01,946200,58306,32200,555400,382800,8000.0,946.2,2018,35,8,0.0,False
2018-09-04,537.5,420.0,412.5,2018-09-03,2018-09-08,1080664,177000,30800,718700,350864,11100.0,1080.664,2018,36,9,0.0,False
2018-09-11,487.5,400.0,387.5,2018-09-10,2018-09-15,457900,63000,19600,326100,127100,4700.0,457.9,2018,37,9,0.0,False
2018-09-18,517.5,432.5,450.0,2018-09-17,2018-09-22,534100,114950,19600,393200,120200,20700.0,534.1,2018,38,9,0.0,False
2018-09-25,482.5,392.5,337.5,2018-09-24,2018-09-29,238500,161108,15400,161100,72600,4800.0,238.5,2018,39,9,0.0,False
2018-10-02,522.5,450.0,387.5,2018-10-01,2018-10-06,356600,145850,39200,241300,110600,4700.0,356.6,2018,40,10,0.0,False
2018-10-09,500.0,463.3333333333333,475.0,2018-10-08,2018-10-13,378900,88608,49000,278000,99300,1600.0,378.9,2018,41,10,0.0,False
2018-10-16,508.3333333333333,500.0,462.5,2018-10-15,2018-10-20,122800,134850,28000,110000,12800,0.0,122.8,2018,42,10,0.0,False
2018-10-23,507.5,445.0,400.0,2018-10-22,2018-10-27,161300,217384,21000,113400,44700,3200.0,161.3,2018,43,10,0.0,False
2018-10-30,475.0,370.0,316.6666666666667,2018-10-29,2018-11-03,638240,188637,30800,345400,272540,20300.0,638.24,2018,44,10,0.0,False
2018-11-06,357.5,267.5,250.0,2018-11-05,2018-11-10,720800,206427,46200,309200,406800,4800.0,720.8,2018,45,11,0.0,False
2018-11-13,335.0,265.0,238.33333333333334,2018-11-12,2018-11-17,682440,20244,29400,374380,300020,8040.0,682.44,2018,46,11,0.0,False
2018-11-20,320.0,282.5,230.0,2018-11-19,2018-11-24,657200,210808,49000,414000,225900,17300.0,657.2,2018,47,11,0.0,False
2018-11-27,322.5,235.0,225.0,2018-11-26,2018-12-01,525080,106104,39200,349500,153280,15900.0,525.08,2018,48,11,0.0,False
2018-12-04,340.0,250.0,217.5,2018-12-03,2018-12-08,561700,167272,51700,373000,185600,1500.0,561.7,2018,49,12,0.0,False
2018-12-11,412.5,340.0,280.0,2018-12-10,2018-12-15,538500,263242,51874,374100,136300,14400.0,538.5,2018,50,12,0.0,False
2018-12-18,450.0,300.0,270.0,2018-12-17,2018-12-22,480300,233421,21000,384000,85200,11100.0,480.3,2018,51,12,0.0,False
2018-12-25,382.5,285.0,275.0,2018-12-24,2018-12-29,322700,198880,51800,225700,89300,4700.0,322.7,2018,52,12,0.0,False
2019-01-01,387.5,310.0,255.0,2018-12-31,2019-01-05,204300,137126,29400,128100,60400,15800.0,204.3,2018,1,12,0.0,False
2019-01-08,400.0,337.5,307.5,2019-01-07,2019-01-12,301300,224504,32200,223000,67900,10400.0,301.3,2019,2,1,0.0,False
2019-01-15,437.5,370.0,357.5,2019-01-14,2019-01-19,244000,318498,23800,138900,94000,11100.0,244.0,2019,3,1,0.0,False
2019-01-22,450.0,355.0,350.0,2019-01-21,2019-01-26,104400,336862,15500,35500,62500,6400.0,104.4,2019,4,1,0.0,False
2019-01-29,425.0,345.0,332.5,2019-01-28,2019-02-02,136500,151601,67200,56900,68200,11400.0,136.5,2019,5,1,0.0,False
2019-02-05,450.0,342.5,350.0,2019-02-04,2019-02-09,96300,249562,64600,63700,31000,0.0,96.3,2019,6,2,0.0,False
2019-02-12,537.5,437.5,400.0,2019-02-11,2019-02-16,119122,247326,12600,60600,52122,6400.0,119.122,2019,7,2,0.0,False
2019-02-19,525.0,441.6666666666667,408.3333333333333,2019-02-18,2019-02-23,195600,115372,78750,106000,75400,14200.0,195.6,2019,8,2,0.0,False
2019-02-26,600.0,458.3333333333333,417.0,2019-02-25,2019-03-02,190000,0,49000,106900,72200,9300.0,190.0,2019,9,2,0.0,False
2019-03-05,525.0,400.0,375.0,2019-03-04,2019-03-09,280322,0,81200,165500,77122,20500.0,280.322,2019,10,3,0.0,False
2019-03-12,495.0,400.0,360.0,2019-03-11,2019-03-16,211800,426890,21000,163900,44900,3000.0,211.8,2019,11,3,0.0,False
2019-03-19,470.0,370.0,362.5,2019-03-18,2019-03-23,247200,366190,84000,198400,47200,1600.0,247.2,2019,12,3,0.0,False
2019-03-26,525.0,456.6666666666667,433.3333333333333,2019-03-25,2019-03-30,277200,355622,37800,165900,93800,17500.0,277.2,2019,13,3,0.0,False
2019-04-02,450.0,350.0,348.3333333333333,2019-04-01,2019-04-06,220400,218778,65800,179300,28400,11100.0,220.4,2019,14,4,0.0,False
2019-04-09,403.3333333333333,305.0,291.6666666666667,2019-04-08,2019-04-13,135500,231481,61600,88700,35600,11200.0,135.5,2019,15,4,0.0,False
2019-04-16,380.0,282.5,275.0,2019-04-15,2019-04-20,225700,218835,25200,143100,58900,18900.0,225.7,2019,16,4,0.0,False
2019-04-23,378.3333333333333,278.3333333333333,275.0,2019-04-22,2019-04-27,178800,194500,50600,125500,47000,6300.0,178.8,2019,17,4,0.0,False
2019-04-30,385.0,271.6666666666667,261.6666666666667,2019-04-29,2019-05-04,278600,182244,37800,212100,48900,12800.0,278.6,2019,18,4,0.0,False
2019-05-21,413.0,283.0,287.0,2019-05-20,2019-05-25,289500,248450,4200,171500,108500,9500.0,289.5,2019,21,5,0.0,False
2019-06-18,527.5,310.0,258.3333333333333,2019-06-17,2019-06-22,0,157462,4200,0,0,0.0,0.0,2019,25,6,0.0,False
2019-06-25,462.5,,278.3333333333333,2019-06-24,2019-06-29,525850,192938,21000,312000,209150,3100.0,525.85,2019,26,6,0.0,False
2019-07-02,487.5,300.0,280.0,2019-07-01,2019-07-06,505900,245376,28600,236800,259900,9200.0,505.9,2019,27,7,0.0,False
2019-07-09,453.3333333333333,293.3333333333333,278.3333333333333,2019-07-08,2019-07-13,503120,159650,14000,264200,238920,0.0,503.12,2019,28,7,0.0,False
2019-07-16,500.0,354.0,286.0,2019-07-15,2019-07-20,650900,111068,11200,362300,279400,9200.0,650.9,2019,29,7,0.0,False
2019-07-23,533.3333333333334,441.6666666666667,325.0,2019-07-22,2019-07-27,666844,109352,8400,335800,329444,0.0,666.844,2019,30,7,0.0,False
2019-07-30,516.0,469.0,400.0,2019-07-29,2019-08-03,568200,102234,7000,281400,264400,0.0,568.2,2019,31,7,0.0,False
2019-08-06,538.0,470.0,397.0,2019-08-05,2019-08-10,486764,73330,7000,241400,229464,14300.0,486.764,2019,32,8,0.0,False
2019-08-13,519.0,391.0,400.0,2019-08-12,2019-08-17,460700,69842,16800,208000,241500,6400.0,460.7,2019,33,8,0.0,False
2019-08-20,471.0,374.0,373.0,2019-08-19,2019-08-24,792599,65400,32200,395649,395350,1600.0,792.599,2019,34,8,0.0,False
2019-08-27,468.0,387.0,375.0,2019-08-26,2019-08-31,667200,49800,11200,167700,485500,14000.0,667.2,2019,35,8,0.0,False
2019-09-03,439.0,346.0,360.0,2019-09-02,2019-09-07,277200,75812,4200,64200,208200,1600.0,277.2,2019,36,9,0.0,False
2019-09-10,393.0,367.0,358.0,2019-09-09,2019-09-14,669250,62327,4200,194850,446100,26700.0,669.25,2019,37,9,0.0,False
2019-09-17,379.0,375.0,400.0,2019-09-16,2019-09-21,435009,58400,8400,165600,242309,25600.0,435.009,2019,38,9,0.0,False
2019-09-24,372.0,353.0,375.0,2019-09-23,2019-09-28,472200,80035,12600,155200,309100,7900.0,472.2,2019,39,9,0.0,False
2019-10-01,360.0,340.0,364.0,2019-09-30,2019-10-05,336200,152898,18200,131000,197300,7900.0,336.2,2019,40,9,0.0,False
2019-10-08,384.0,355.0,373.0,2019-10-07,2019-10-12,286900,162956,70000,135400,137200,14300.0,286.9,2019,41,10,0.0,False
2019-10-15,370.0,315.0,299.0,2019-10-14,2019-10-19,149900,123761,36400,53500,93200,1600.0,149.9,2019,42,10,0.0,False
2019-10-22,394.0,280.0,239.0,2019-10-21,2019-10-26,419602,168800,75600,98640,298862,22100.0,419.602,2019,43,10,0.0,False
2019-10-29,367.0,261.0,234.0,2019-10-28,2019-11-02,452906,171744,37800,157500,279606,15800.0,452.906,2019,44,10,0.0,False
2019-11-05,344.0,246.0,225.0,2019-11-04,2019-11-09,552148,169318,23900,164700,385848,1600.0,552.148,2019,45,11,0.0,False
2019-11-12,403.0,271.0,241.0,2019-11-11,2019-11-16,632960,208816,47200,235920,387940,9100.0,632.96,2019,46,11,0.0,False
2019-11-19,396.0,283.0,293.0,2019-11-18,2019-11-23,767680,167450,22733,284900,461980,19200.0,767.68,2019,47,11,0.0,False
2019-11-26,371.0,255.0,240.0,2019-11-25,2019-11-30,834340,133200,53200,406000,414240,14100.0,834.34,2019,48,11,0.0,False
2019-12-03,351.0,250.0,230.0,2019-12-02,2019-12-07,927200,107450,69046,386800,517000,23400.0,927.2,2019,49,12,0.0,False
2019-12-10,343.0,244.0,224.0,2019-12-09,2019-12-14,491100,185297,32200,229700,259800,1600.0,491.1,2019,50,12,0.0,False
2019-12-17,338.0,235.0,218.0,2019-12-16,2019-12-21,191200,214222,72606,85900,89900,15400.0,191.2,2019,51,12,0.0,False
2019-12-24,318.0,225.0,210.0,2019-12-23,2019-12-28,322400,255322,16800,163600,154300,4500.0,322.4,2019,52,12,0.0,False
2019-12-31,315.0,221.0,210.0,2019-12-30,2020-01-04,310300,153527,64800,128300,180400,1600.0,310.3,2019,1,12,0.0,False
2020-01-07,310.0,219.0,212.0,2020-01-06,2020-01-11,239200,245529,36400,125000,114200,0.0,239.2,2020,2,1,0.0,False
2020-01-14,334.0,228.0,214.0,2020-01-13,2020-01-18,325564,230052,19798,128000,194564,3000.0,325.564,2020,3,1,0.0,False
2020-01-21,332.5,237.5,222.5,2020-01-20,2020-01-25,184800,258272,26600,81100,98900,3200.0,184.8,2020,4,1,0.0,False
2020-01-28,326.0,218.0,209.0,2020-01-27,2020-02-01,304700,208402,33600,113700,183300,7700.0,304.7,2020,5,1,0.0,False
2020-02-04,307.0,204.0,199.0,2020-02-03,2020-02-08,221620,203461,25277,126200,87420,8000.0,221.62,2020,6,2,0.0,False
2020-02-11,296.0,192.0,184.0,2020-02-10,2020-02-15,277900,203354,71800,161600,113300,3000.0,277.9,2020,7,2,0.0,False
2020-02-18,292.0,190.0,180.0,2020-02-17,2020-02-22,245300,97800,53660,165100,64200,16000.0,245.3,2020,8,2,0.0,False
2020-02-25,284.0,186.0,180.0,2020-02-24,2020-02-29,253300,97595,57700,137400,100300,9600.0,253.3,2020,9,2,0.0,False
2020-03-03,288.0,185.0,179.0,2020-03-02,2020-03-07,304299,192658,35000,168699,126300,9300.0,304.299,2020,10,3,0.0,False
2020-03-10,275.0,184.0,178.0,2020-03-09,2020-03-14,333700,183000,43400,222200,97500,14000.0,333.7,2020,11,3,0.0,False
2020-03-17,278.0,183.0,177.0,2020-03-16,2020-03-21,273600,137936,33600,182500,85100,6000.0,273.6,2020,12,3,0.0,False
2020-03-24,304.0,207.0,187.0,2020-03-23,2020-03-28,251500,231804,30800,166100,83800,1600.0,251.5,2020,13,3,0.0,False
2020-03-31,330.0,226.0,207.0,2020-03-30,2020-04-04,295900,94768,30800,205000,84500,6400.0,295.9,2020,14,3,0.0,False
2020-04-07,330.0,215.0,204.0,2020-04-06,2020-04-11,492600,118618,49800,346100,133900,12600.0,492.6,2020,15,4,0.0,False
2020-04-14,308.0,205.0,193.0,2020-04-13,2020-04-18,478400,164227,16800,330200,135700,12500.0,478.4,2020,16,4,0.0,False
2020-04-21,283.0,181.0,175.0,2020-04-20,2020-04-25,512500,107500,42000,324800,172400,15300.0,512.5,2020,17,4,0.0,False
2020-04-28,271.0,175.0,173.0,2020-04-27,2020-05-02,656470,145554,47600,415170,233300,8000.0,656.47,2020,18,4,0.0,False
2020-05-05,257.0,176.0,167.0,2020-05-04,2020-05-09,653000,101114,39200,436300,201300,4600.0,653.0,2020,19,5,0.0,False
2020-05-12,259.0,178.0,166.0,2020-05-11,2020-05-16,484500,73650,75600,313800,158100,12600.0,484.5,2020,20,5,0.0,False
2020-05-19,279.0,199.0,181.0,2020-05-18,2020-05-23,717000,68968,5600,504600,206100,4800.0,717.0,2020,21,5,0.0,False
2020-05-26,288.0,200.0,187.0,2020-05-25,2020-05-30,644760,79950,39600,448700,180460,12600.0,644.76,2020,22,5,0.0,False
2020-06-02,283.0,190.0,179.0,2020-06-01,2020-06-06,730480,48500,16800,580480,142200,7800.0,730.48,2020,23,6,0.0,False
2020-06-09,294.0,191.0,180.0,2020-06-08,2020-06-13,800590,83700,59000,538190,241700,20700.0,800.59,2020,24,6,0.0,False
2020-06-16,268.0,191.0,181.0,2020-06-15,2020-06-20,946041,65700,80000,610200,288500,17241.0,946.041,2020,25,6,0.0,False
2020-10-06,510.0,430.0,402.0,2020-10-05,2020-10-10,464021,226086,64400,169541,289680,3200.0,464.021,2020,41,10,0.0,False
2020-10-13,634.0,537.0,494.0,2020-10-12,2020-10-17,625600,434084,56000,96200,519800,3200.0,625.6,2020,42,10,0.0,False
2020-10-20,628.75,543.75,583.75,2020-10-19,2020-10-24,893600,236127,56000,159000,710600,14400.0,893.6,2020,43,10,0.0,False
2020-10-27,515.7142857142857,442.85714285714283,442.85714285714283,2020-10-26,2020-10-31,616600,273842,70000,222300,391200,3100.0,616.6,2020,44,10,0.0,False
2020-11-03,595.8333333333334,479.1666666666667,491.6666666666667,2020-11-02,2020-11-07,621540,243884,60200,334800,254700,1600.0,621.54,2020,45,11,0.0,False
2020-11-10,665.0,672.0,680.0,2020-11-09,2020-11-14,740240,165395,67200,437540,297900,4800.0,740.24,2020,46,11,0.0,False
2020-11-17,515.0,415.0,379.0,2020-11-16,2020-11-21,892300,319208,65800,355700,536600,0.0,892.3,2020,47,11,0.0,False
2020-11-24,463.3333333333333,350.0,320.8333333333333,2020-11-23,2020-11-28,840300,230665,46600,278700,561600,0.0,840.3,2020,48,11,0.0,False
2020-12-01,465.0,373.0,325.0,2020-11-30,2020-12-05,582200,210995,32200,176400,397800,3200.0,582.2,2020,49,11,0.0,False
2020-12-08,417.0,314.0,289.0,2020-12-07,2020-12-12,744040,332319,44100,260740,476900,6400.0,744.04,2020,50,12,0.0,False
2020-12-15,431.0,301.0,299.0,2020-12-14,2020-12-19,597400,360216,39200,300600,293600,1600.0,597.4,2020,51,12,0.0,False
2020-12-22,412.5,307.5,273.75,2020-12-21,2020-12-26,685200,278907,40400,396500,288700,0.0,685.2,2020,52,12,0.0,False
2020-12-29,417.5,322.5,277.5,2020-12-28,2021-01-02,385300,407604,43400,236900,148400,0.0,385.3,2020,53,12,24.0,True
2021-01-05,417.5,303.75,268.75,2021-01-04,2021-01-09,355200,261712,36400,192500,157900,4800.0,355.2,2021,1,1,24.0,True
2021-01-12,445.0,302.5,256.25,2021-01-11,2021-01-16,491100,352232,71499,253700,235900,1500.0,491.1,2021,2,1,24.0,True
2021-01-19,460.0,336.25,283.75,2021-01-18,2021-01-23,525140,539888,43400,319540,199200,6400.0,525.14,2021,3,1,0.0,False
2021-01-26,395.0,282.5,255.0,2021-01-25,2021-01-30,452900,508950,65800,308400,135500,0.0,452.9,2021,4,1,72.0,True
2021-02-02,420.0,295.0,260.0,2021-02-01,2021-02-06,272200,493208,27800,181500,90700,0.0,272.2,2021,5,2,0.0,False
2021-02-09,416.0,279.0,248.0,2021-02-08,2021-02-13,177900,418081,83700,132000,45900,0.0,177.9,2021,6,2,24.0,True
2021-02-16,433.75,273.75,250.0,2021-02-15,2021-02-20,162900,311062,14500,127800,33500,1600.0,162.9,2021,7,2,24.0,True
2021-02-23,433.75,271.25,247.5,2021-02-22,2021-02-27,224000,196900,18200,194700,29300,0.0,224.0,2021,8,2,24.0,True
2021-03-02,381.25,265.0,240.0,2021-03-01,2021-03-06,437100,371541,39800,358000,79100,0.0,437.1,2021,9,3,0.0,False
2021-03-09,372.0,264.0,246.0,2021-03-08,2021-03-13,447700,299486,63000,371500,73000,3200.0,447.7,2021,10,3,0.0,False
2021-03-16,381.25,272.5,240.0,2021-03-15,2021-03-20,371100,333522,18200,310800,58800,1500.0,371.1,2021,11,3,0.0,False
2021-03-23,377.5,278.75,241.25,2021-03-22,2021-03-27,547500,241202,62600,487500,52200,3200.0,547.5,2021,12,3,0.0,False
2021-03-30,371.6666666666667,261.6666666666667,238.33333333333334,2021-03-29,2021-04-03,449900,311808,14300,414700,35200,0.0,449.9,2021,13,3,0.0,False
2021-04-06,359.0,250.0,226.0,2021-04-05,2021-04-10,630500,210895,61600,569900,51000,3200.0,630.5,2021,14,4,24.0,True
2021-04-13,337.5,230.0,221.25,2021-04-12,2021-04-17,640448,136450,21400,535000,100648,4800.0,640.448,2021,15,4,24.0,True
2021-04-20,345.0,237.5,220.0,2021-04-19,2021-04-24,758400,140300,58800,707700,38100,12600.0,758.4,2021,16,4,24.0,True
2021-04-27,345.8333333333333,237.5,221.66666666666666,2021-04-26,2021-05-01,520800,124136,26600,486000,34800,0.0,520.8,2021,17,4,24.0,True
2021-05-04,340.0,243.0,220.0,2021-05-03,2021-05-08,848200,133986,22400,709200,111800,14400.0,848.2,2021,18,5,24.0,True
2021-05-11,388.0,267.0,234.0,2021-05-10,2021-05-15,684300,146175,39700,571600,92300,17200.0,684.3,2021,19,5,0.0,False
2021-05-18,373.75,278.75,248.75,2021-05-17,2021-05-22,857520,102500,63200,753120,94900,9500.0,857.52,2021,20,5,0.0,False
2021-05-25,378.0,267.0,237.0,2021-05-24,2021-05-29,691300,149860,19600,592500,77000,4800.0,691.3,2021,21,5,24.0,True
2021-06-01,332.5,236.25,221.25,2021-05-31,2021-06-05,923400,172722,26600,817700,99400,4700.0,923.4,2021,22,5,0.0,False
2021-06-08,308.0,213.0,206.0,2021-06-07,2021-06-12,744200,56800,18200,636900,103100,4200.0,744.2,2021,23,6,0.0,False
2021-06-15,303.75,208.75,200.0,2021-06-14,2021-06-19,642900,114150,41200,552260,84540,3100.0,642.9,2021,24,6,144.0,True
2021-06-22,295.0,203.0,200.0,2021-06-21,2021-06-26,661780,70654,21000,557300,99880,4600.0,661.78,2021,25,6,24.0,True
2021-06-29,281.25,200.0,196.25,2021-06-28,2021-07-03,643800,95472,32200,538000,105800,0.0,643.8,2021,26,6,0.0,False
2021-07-06,275.0,199.16666666666666,185.83333333333334,2021-07-05,2021-07-10,536480,136700,25200,430100,101880,4500.0,536.48,2021,27,7,24.0,True
2021-07-13,275.0,200.0,188.33333333333334,2021-07-12,2021-07-17,607200,108127,33600,459100,137100,7800.0,607.2,2021,28,7,0.0,False
2021-07-20,276.25,202.5,187.5,2021-07-19,2021-07-24,399000,67672,45200,310700,85200,3100.0,399.0,2021,29,7,0.0,False
2021-07-27,280.0,202.0,191.0,2021-07-26,2021-07-31,498900,121606,30500,344000,146900,3200.0,498.9,2021,30,7,0.0,False
2021-08-03,337.0,256.0,250.0,2021-08-02,2021-08-07,411700,80918,51800,331200,80500,0.0,411.7,2021,31,8,0.0,False
2021-08-10,348.0,260.0,251.0,2021-08-09,2021-08-14,398200,118714,22000,283500,113100,1600.0,398.2,2021,32,8,0.0,False
2021-08-17,370.0,282.0,273.0,2021-08-16,2021-08-21,262100,92678,46700,121600,135800,4700.0,262.1,2021,33,8,0.0,False
2021-08-24,377.5,306.6666666666667,332.5,2021-08-23,2021-08-28,201600,47138,41200,56700,137000,7900.0,201.6,2021,34,8,0.0,False
2021-08-31,430.0,381.0,400.0,2021-08-30,2021-09-04,179800,129230,0,31600,138600,9600.0,179.8,2021,35,8,0.0,False
